week,actors,cumulative
229,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@Netanyahu', 'frequency': 2}]",5
230,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}]",3
231,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@NBCNews', 'frequency': 3}, {'name': '@VP', 'frequency': 1}, {'name': '@FEMA', 'frequency': 3}, {'name': '@NBC', 'frequency': 3}]",12
232,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@SeanHannity', 'frequency': 2}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@NBCNews', 'frequency': 2}, {'name': '@VP', 'frequency': 2}, {'name': '@USNavy', 'frequency': 1}, {'name': '@NBC', 'frequency': 2}, {'name': '@nypost', 'frequency': 1}]",18
233,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@NBCNews', 'frequency': 1}, {'name': '@GeraldoRivera', 'frequency': 1}, {'name': '@FEMA', 'frequency': 1}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@ABC', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@SenateMajLdr', 'frequency': 1}]",16
234,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FoxBusiness', 'frequency': 2}, {'name': '@GOP', 'frequency': 1}, {'name': '@FLGovScott', 'frequency': 1}, {'name': '@SpeakerRyan', 'frequency': 1}, {'name': '@Reince', 'frequency': 1}, {'name': '@J', 'frequency': 1}, {'name': '@The', 'frequency': 2}]",15
235,"[{'name': '@foxandfriends', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@SenateMajLdr', 'frequency': 2}]",9
236,"[{'name': '@FLOTUS', 'frequency': 3}]",3
237,"[{'name': '@nytimes', 'frequency': 2}, {'name': '@CNN', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@RandPaul', 'frequency': 1}]",7
238,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@WSJ', 'frequency': 1}, {'name': '@USNavy', 'frequency': 1}, {'name': '@The', 'frequency': 1}]",7
239,"[{'name': '@nytimes', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@SenateMajLdr', 'frequency': 2}, {'name': '@SpeakerRyan', 'frequency': 1}, {'name': '@J', 'frequency': 1}, {'name': '@The', 'frequency': 1}]",13
240,"[{'name': '@CNN', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 3}, {'name': '@WhiteHouse', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@USNavy', 'frequency': 1}, {'name': '@ABC', 'frequency': 2}]",12
241,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}]",2
242,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 3}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@SenateMajLdr', 'frequency': 1}]",8
243,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@WSJ', 'frequency': 1}]",3
244,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}]",2
245,"[{'name': '@foxandfriends', 'frequency': 4}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 1}]",7
246,"[{'name': '@foxandfriends', 'frequency': 3}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@SenateMajLdr', 'frequency': 1}, {'name': '@SpeakerRyan', 'frequency': 1}]",8
247,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@Netanyahu', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",7
248,"[{'name': '@FoxNews', 'frequency': 1}, {'name': '@DHSgov', 'frequency': 1}]",2
249,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}]",3
250,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@nypost', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",4
251,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 4}, {'name': '@MSNBC', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@NRA', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 2}, {'name': '@MittRomney', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}]",20
252,"[{'name': '@FoxNews', 'frequency': 3}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",5
253,"[{'name': '@WhiteHouse', 'frequency': 1}]",1
254,"[{'name': '@WhiteHouse', 'frequency': 2}, {'name': '@USNavy', 'frequency': 1}]",3
255,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}]",5
256,"[{'name': '@FoxNews', 'frequency': 1}]",1
257,"[{'name': '@CNN', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@J', 'frequency': 1}]",4
258,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 1}]",5
259,"[{'name': '@WhiteHouse', 'frequency': 1}, {'name': '@AbeShinzo', 'frequency': 3}, {'name': '@FLOTUS', 'frequency': 2}, {'name': '@Netanyahu', 'frequency': 1}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",10
260,"[{'name': '@foxandfriends', 'frequency': 4}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 2}, {'name': '@EmmanuelMacron', 'frequency': 3}, {'name': '@J', 'frequency': 3}]",16
261,"[{'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 4}, {'name': '@NRA', 'frequency': 2}, {'name': '@FoxBusiness', 'frequency': 1}]",8
262,[],0
263,"[{'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@FoxBusiness', 'frequency': 1}]",4
264,"[{'name': '@nytimes', 'frequency': 3}, {'name': '@foxandfriends', 'frequency': 3}, {'name': '@WhiteHouse', 'frequency': 4}, {'name': '@USNavy', 'frequency': 1}]",11
265,"[{'name': '@nytimes', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}]",6
266,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 3}, {'name': '@AbeShinzo', 'frequency': 3}, {'name': '@FEMA', 'frequency': 1}]",9
267,"[{'name': '@foxandfriends', 'frequency': 1}]",1
268,"[{'name': '@FoxNews', 'frequency': 1}, {'name': '@VP', 'frequency': 1}]",2
269,"[{'name': '@foxandfriends', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@jimmyfallon', 'frequency': 1}]",6
270,"[{'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}]",3
271,"[{'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@USNavy', 'frequency': 1}]",3
272,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@RandPaul', 'frequency': 2}, {'name': '@mike', 'frequency': 1}, {'name': '@kilmeade', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}]",10
273,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@VP', 'frequency': 1}, {'name': '@USNavy', 'frequency': 1}, {'name': '@J', 'frequency': 5}]",10
274,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@RandPaul', 'frequency': 1}, {'name': '@The', 'frequency': 1}]",9
275,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@LindseyGrahamSC', 'frequency': 1}]",4
276,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 8}, {'name': '@LouDobbs', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",19
277,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 3}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 4}, {'name': '@TuckerCarlson', 'frequency': 2}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}]",15
278,"[{'name': '@CNN', 'frequency': 2}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 2}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@NBCNews', 'frequency': 1}, {'name': '@WashTimes', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",17
279,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}]",5
280,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 4}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@VP', 'frequency': 1}, {'name': '@GeraldoRivera', 'frequency': 1}, {'name': '@FEMA', 'frequency': 2}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@DiamondandSilk', 'frequency': 1}]",19
281,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 4}, {'name': '@AbeShinzo', 'frequency': 1}, {'name': '@FoxBusiness', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",14
282,"[{'name': '@FoxNews', 'frequency': 2}, {'name': '@AbeShinzo', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@TigerWoods', 'frequency': 1}, {'name': '@LindseyGrahamSC', 'frequency': 1}]",6
283,"[{'name': '@J', 'frequency': 1}]",1
284,"[{'name': '@WhiteHouse', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@FEMA', 'frequency': 2}, {'name': '@USNavy', 'frequency': 1}, {'name': '@ABC', 'frequency': 1}, {'name': '@FLGovScott', 'frequency': 1}]",9
285,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@AbeShinzo', 'frequency': 1}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 1}, {'name': '@CBSNews', 'frequency': 1}]",9
286,"[{'name': '@foxandfriends', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@ScottWalker', 'frequency': 2}, {'name': '@Mike', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",9
287,"[{'name': '@CNN', 'frequency': 1}, {'name': '@MSNBC', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 4}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@jaketapper', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@J', 'frequency': 5}]",15
288,"[{'name': '@FoxNews', 'frequency': 1}, {'name': '@marcorubio', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@The', 'frequency': 1}, {'name': '@David', 'frequency': 1}]",5
289,"[{'name': '@WhiteHouse', 'frequency': 3}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@VP', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@FEMA', 'frequency': 2}, {'name': '@J', 'frequency': 1}]",10
290,"[{'name': '@FoxNews', 'frequency': 2}]",2
291,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 2}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",9
292,"[{'name': '@LouDobbs', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@GeraldoRivera', 'frequency': 1}]",4
293,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@SeanHannity', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FLOTUS', 'frequency': 1}]",8
294,"[{'name': '@FoxNews', 'frequency': 2}, {'name': '@IngrahamAngle', 'frequency': 2}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 1}]",6
295,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@RandPaul', 'frequency': 2}]",5
296,"[{'name': '@CNN', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",5
297,"[{'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}]",6
298,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@J', 'frequency': 2}]",9
299,"[{'name': '@foxandfriends', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 2}, {'name': '@VP', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}]",7
300,"[{'name': '@foxandfriends', 'frequency': 4}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@TigerWoods', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",12
301,"[{'name': '@FLOTUS', 'frequency': 1}, {'name': '@thehill', 'frequency': 1}, {'name': '@FaceTheNation', 'frequency': 1}]",3
302,"[{'name': '@CNN', 'frequency': 1}, {'name': '@MSNBC', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",5
303,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@NBCNews', 'frequency': 1}, {'name': '@WSJ', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",10
304,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}]",6
305,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@MSNBC', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",14
306,"[{'name': '@OANN', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 6}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@BreitbartNews', 'frequency': 1}]",12
307,"[{'name': '@MSNBC', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@JudgeJeanine', 'frequency': 2}, {'name': '@VP', 'frequency': 1}, {'name': '@J', 'frequency': 3}]",14
308,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@MSNBC', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@ByronYork', 'frequency': 2}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@Netanyahu', 'frequency': 1}]",12
309,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 3}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@ByronYork', 'frequency': 1}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@FrankLuntz', 'frequency': 1}, {'name': '@WSJ', 'frequency': 2}, {'name': '@J', 'frequency': 1}]",12
310,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@washingtonpost', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@TigerWoods', 'frequency': 1}, {'name': '@NBCNews', 'frequency': 1}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@Netanyahu', 'frequency': 2}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@The', 'frequency': 1}]",18
311,"[{'name': '@OANN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 6}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@MittRomney', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 3}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@TigerWoods', 'frequency': 4}, {'name': '@J', 'frequency': 3}, {'name': '@The', 'frequency': 2}]",28
312,"[{'name': '@OANN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@MariaBartiromo', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@AbeShinzo', 'frequency': 1}, {'name': '@NRA', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 2}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@ByronYork', 'frequency': 1}, {'name': '@J', 'frequency': 3}, {'name': '@The', 'frequency': 1}]",24
313,"[{'name': '@nytimes', 'frequency': 2}, {'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@MSNBC', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@SeanHannity', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",15
314,"[{'name': '@OANN', 'frequency': 1}]",1
