week,actors,cumulative
296,"[{'name': '@CNN', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",5
297,"[{'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}]",6
298,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@J', 'frequency': 2}]",9
299,"[{'name': '@foxandfriends', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 2}, {'name': '@VP', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}]",7
300,"[{'name': '@foxandfriends', 'frequency': 4}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@TigerWoods', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",12
301,"[{'name': '@FLOTUS', 'frequency': 1}, {'name': '@FaceTheNation', 'frequency': 1}]",2
302,"[{'name': '@CNN', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",4
303,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@NBC', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",8
304,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}]",6
305,"[{'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",12
306,"[{'name': '@OANN', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 6}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@BreitbartNews', 'frequency': 1}]",12
307,"[{'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FLOTUS', 'frequency': 1}, {'name': '@JudgeJeanine', 'frequency': 2}, {'name': '@VP', 'frequency': 1}, {'name': '@J', 'frequency': 3}]",13
308,"[{'name': '@foxandfriends', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 2}, {'name': '@ByronYork', 'frequency': 2}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@Netanyahu', 'frequency': 1}]",10
309,"[{'name': '@foxandfriends', 'frequency': 3}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@ByronYork', 'frequency': 1}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@J', 'frequency': 1}]",8
310,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@TigerWoods', 'frequency': 1}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@Netanyahu', 'frequency': 2}, {'name': '@DHSgov', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@The', 'frequency': 1}]",16
311,"[{'name': '@OANN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 6}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@TuckerCarlson', 'frequency': 3}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EmmanuelMacron', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@TigerWoods', 'frequency': 4}, {'name': '@J', 'frequency': 3}, {'name': '@The', 'frequency': 2}]",27
312,"[{'name': '@OANN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 2}, {'name': '@WhiteHouse', 'frequency': 2}, {'name': '@MariaBartiromo', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@AbeShinzo', 'frequency': 1}, {'name': '@NRA', 'frequency': 2}, {'name': '@FLOTUS', 'frequency': 2}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@ByronYork', 'frequency': 1}, {'name': '@J', 'frequency': 3}, {'name': '@The', 'frequency': 1}]",24
313,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@SeanHannity', 'frequency': 1}, {'name': '@LouDobbs', 'frequency': 1}, {'name': '@WhiteHouse', 'frequency': 1}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 1}, {'name': '@J', 'frequency': 2}]",12
314,"[{'name': '@OANN', 'frequency': 1}]",1
